Pclass,Age,Fare,FamilySize,HasCabin,Sex_male,Embarked_Q,Embarked_S,Title_Miss,Title_Mr,Title_Mrs,Title_Rare
1,0.6398223984497475,1.0032239371762115,-0.5563385795422586,1,False,False,True,True,False,False,False
3,0.036298327961361045,-0.49815419830690855,-0.5563385795422586,0,True,False,True,False,True,False,False
3,-0.8689877777712186,-0.5064831341274745,-0.5563385795422586,0,False,False,True,True,False,False,False
2,-0.4163447249049288,0.6908888439049902,1.3329129401751731,0,False,False,True,True,False,False,False
3,-1.925154901125895,-0.3148301564283428,0.7031624336026958,1,False,False,True,True,False,False,False
3,-0.5672257425270254,-0.5116012651892122,-0.5563385795422586,0,False,False,True,True,False,False,False
3,-0.6426662513380738,-0.49849984914346207,-0.5563385795422586,0,False,True,False,True,False,False,False
2,-0.4917852337159771,-0.44392866164711425,-0.5563385795422586,0,True,False,True,False,False,False,True
3,-0.8689877777712186,-0.5002364322620501,-0.5563385795422586,0,True,False,True,False,True,False,False
1,0.036298327961361045,-0.017070700843111658,-0.5563385795422586,0,True,False,True,False,True,False,False
3,0.26261985439450597,-0.49815419830690855,-0.5563385795422586,0,True,False,True,False,True,False,False
2,-1.6233928658817016,-0.11597681371233177,0.7031624336026958,0,False,False,True,True,False,False,False
3,-0.5672257425270254,-0.5116012651892122,0.07341192703021858,0,True,False,True,False,True,False,False
1,0.4889413808276509,-0.11311374202401227,-0.5563385795422586,1,True,False,True,False,True,False,False
2,-0.3409042160938805,-0.3918728127685774,-0.5563385795422586,0,True,False,True,False,True,False,False
3,-0.7935472689601704,-0.4949433935480804,-0.5563385795422586,0,True,False,True,False,True,False,False
3,-0.6426662513380738,-0.17427936445629313,1.3329129401751731,0,False,False,True,True,False,False,False
1,0.4889413808276509,1.836117519232802,1.3329129401751731,1,True,False,True,False,True,False,False
2,-0.4917852337159771,-0.42310632209569954,1.3329129401751731,0,True,False,True,False,True,False,False
3,-0.039142180849687264,-0.22373242089090317,1.9626634467476503,0,False,False,True,False,False,True,False
3,-2.15147642755904,-0.4307418740092033,0.7031624336026958,0,False,False,True,True,False,False,False
3,0.41350087201660257,-0.49815419830690855,-0.5563385795422586,0,True,False,False,False,True,False,False
2,-0.039142180849687264,-0.22529409635725928,0.07341192703021858,0,True,False,True,False,True,False,False
2,1.0924654513160375,-0.12118239860018547,0.07341192703021858,0,True,False,True,False,True,False,False
1,0.4889413808276509,0.9792782466920845,0.07341192703021858,1,True,False,True,False,True,False,False
3,0.036298327961361045,-0.49815419830690855,-0.5563385795422586,0,True,False,True,False,True,False,False
3,0.036298327961361045,-0.5178479670546366,-0.5563385795422586,0,True,True,False,False,True,False,False
3,-0.6426662513380738,-0.5002364322620501,-0.5563385795422586,0,True,False,True,False,True,False,False
3,-1.0198687953933152,-0.464751001198529,-0.5563385795422586,0,True,False,True,False,True,False,False
2,-1.7742738835037983,0.024573978259717865,0.07341192703021858,0,False,False,True,True,False,False,False
3,0.18717934558345767,-0.4949433935480804,-0.5563385795422586,1,True,False,True,False,True,False,False
1,0.6398223984497475,-0.6625632269369692,-0.5563385795422586,0,True,False,True,False,False,False,True
2,-0.2654637072828322,-0.12118239860018547,0.7031624336026958,0,False,False,True,False,False,True,False
1,1.8468705394265204,0.9671325760317444,0.07341192703021858,1,False,False,False,True,False,False,False
1,0.036298327961361045,0.37855375063376884,-0.5563385795422586,1,True,False,True,False,True,False,False
1,0.7907034160718441,-0.08535131670011094,-0.5563385795422586,0,True,False,False,False,False,False,True
2,0.9415844336939407,-0.3918728127685774,-0.5563385795422586,0,True,False,True,False,True,False,False
3,-0.11458268966073556,-0.4990204076322475,-0.5563385795422586,0,True,False,True,False,True,False,False
1,0.41350087201660257,0.4431030032431546,0.07341192703021858,1,False,False,True,False,False,True,False
3,-0.8689877777712186,-0.5273054736788892,0.07341192703021858,0,True,False,True,False,True,False,False
3,-0.8689877777712186,-0.48973780866022676,-0.5563385795422586,0,True,False,True,False,True,False,False
3,-1.5479523570706535,-0.009002044266938455,3.222164459892605,0,True,False,True,False,False,False,False
3,0.4889413808276509,-0.49815419830690855,-0.5563385795422586,0,True,False,True,False,True,False,False
3,-2.0760359187479915,-0.08161995345249745,2.592413953320128,0,False,False,True,True,False,False,False
3,-0.3409042160938805,-0.5157657330994951,-0.5563385795422586,0,True,False,True,False,True,False,False
2,1.8468705394265204,-0.12118239860018547,-0.5563385795422586,0,True,False,True,False,True,False,False
3,-1.5479523570706535,0.053204695142913164,1.9626634467476503,0,False,False,True,True,False,False,False
1,3.8083237685137763,-0.03789304039452642,-0.5563385795422586,1,True,False,True,False,True,False,False
1,0.7907034160718441,2.5328850564720184,-0.5563385795422586,1,False,False,True,True,False,False,False
1,0.8661439248828924,2.138041442728316,-0.5563385795422586,1,False,False,False,True,False,False,False
2,-0.4163447249049288,-0.12118239860018547,0.07341192703021858,0,False,False,True,False,False,True,False
3,-0.5672257425270254,-0.4751621709742364,-0.5563385795422586,0,True,False,True,False,True,False,False
1,-0.944428286582267,0.5243101274936721,0.07341192703021858,1,False,False,True,False,False,True,False
3,1.1679059601270856,-0.08161995345249745,2.592413953320128,0,False,False,True,False,False,True,False
3,-0.718106760149122,-0.5157657330994951,-0.5563385795422586,0,True,False,True,False,True,False,False
1,1.6959895218044239,0.9671325760317444,0.07341192703021858,1,False,False,False,False,False,True,False
3,0.41350087201660257,-0.5157657330994951,-0.5563385795422586,0,True,False,True,False,True,False,False
3,0.036298327961361045,-0.5120343698518817,-0.5563385795422586,0,True,False,False,False,True,False,False
3,0.036298327961361045,-0.21115156333393834,0.7031624336026958,0,True,False,False,False,True,False,False
1,0.6398223984497475,1.2114473326903592,0.07341192703021858,1,True,False,True,False,True,False,False
3,-0.6426662513380738,-0.36159296659291,0.07341192703021858,0,False,False,False,True,False,False,False
1,0.7152629072607958,-0.6625632269369692,-0.5563385795422586,1,True,False,True,False,True,False,False
1,0.11173883677240935,1.696087285749538,0.07341192703021858,1,False,False,False,True,False,False,False
3,-0.5672257425270254,-0.5059625756386891,-0.5563385795422586,0,True,False,True,False,True,False,False
3,-0.718106760149122,-0.4975461859920073,-0.5563385795422586,0,True,False,True,False,True,False,False
1,-0.5672257425270254,2.493062332079938,-0.5563385795422586,0,False,False,True,True,False,False,False
3,-0.2654637072828322,-0.4990204076322475,-0.5563385795422586,0,False,False,True,True,False,False,False
3,-1.0953093042043636,-0.5121218236779976,-0.5563385795422586,0,False,False,False,True,False,False,False
3,0.18717934558345767,-0.3325291450470453,0.07341192703021858,0,True,False,True,False,True,False,False
1,0.036298327961361045,1.1385691442604076,-0.5563385795422586,1,False,False,True,True,False,False,False
2,0.33806036320555427,-0.18364941725442976,0.07341192703021858,0,False,False,True,False,False,True,False
3,-0.6426662513380738,-0.5011900954135049,-0.5563385795422586,0,False,True,False,True,False,False,False
3,-2.15147642755904,-0.23414359066661056,1.3329129401751731,0,True,False,True,False,False,False,False
2,-0.11458268966073556,-0.38146164299287,-0.5563385795422586,0,True,False,True,False,True,False,False
1,0.036298327961361045,1.2843255211203108,-0.5563385795422586,1,False,False,True,True,False,False,False
3,-0.5672257425270254,-0.5116012651892122,-0.5563385795422586,0,True,False,True,False,True,False,False
3,-0.6426662513380738,0.053204695142913164,1.9626634467476503,0,False,False,True,True,False,False,False
2,0.4889413808276509,-0.3944756052125042,-0.5563385795422586,1,True,False,False,False,True,False,False
3,0.7907034160718441,-0.49815419830690855,-0.5563385795422586,0,True,False,True,False,True,False,False
2,-2.15147642755904,0.10795079029149279,0.7031624336026958,0,True,False,False,False,False,False,False
3,0.7907034160718441,-0.33981696389004046,0.7031624336026958,0,True,True,False,False,True,False,False
3,-0.11458268966073556,-0.49815419830690855,-0.5563385795422586,0,False,False,True,True,False,False,False
2,0.7907034160718441,-0.3918728127685774,-0.5563385795422586,0,False,False,True,True,False,False,False
3,-0.6426662513380738,-0.5015378284840135,-0.5563385795422586,0,False,True,False,True,False,False,False
3,-0.19002319847178387,-0.49815419830690855,-0.5563385795422586,0,True,False,True,False,True,False,False
1,-0.4163447249049288,1.0689871321814448,-0.5563385795422586,1,False,False,False,True,False,False,False
2,-1.8497143923148467,-0.08474330438520963,1.3329129401751731,0,False,False,True,True,False,False,False
3,0.33806036320555427,-0.5273054736788892,-0.5563385795422586,0,True,False,True,False,True,False,False
1,-0.4917852337159771,1.696087285749538,0.07341192703021858,1,False,False,False,True,False,False,False
3,3.091638934808817,-0.5011900954135049,-0.5563385795422586,0,True,True,False,False,True,False,False
3,-0.944428286582267,-0.4975461859920073,3.222164459892605,0,False,False,True,True,False,False,False
1,-1.0198687953933152,0.5446993623824175,0.07341192703021858,1,False,False,False,True,False,False,False
3,-0.7935472689601704,-0.49268833417466223,-0.5563385795422586,0,True,False,True,False,True,False,False
3,-0.3409042160938805,-0.5116012651892122,-0.5563385795422586,0,True,False,True,False,True,False,False
1,-0.3409042160938805,2.493062332079938,1.3329129401751731,1,False,False,True,False,False,True,False
1,0.9415844336939407,0.4201984297365983,0.07341192703021858,0,True,False,True,False,True,False,False
3,-0.6426662513380738,-0.4975461859920073,-0.5563385795422586,0,True,False,True,False,True,False,False
3,0.036298327961361045,-0.49815419830690855,-0.5563385795422586,0,True,False,True,False,True,False,False
2,0.036298327961361045,-0.6625632269369692,-0.5563385795422586,0,True,False,True,False,True,False,False
1,-1.0953093042043636,3.7379779580101484,0.07341192703021858,1,False,False,True,True,False,False,False
3,1.1679059601270856,-0.5173274085658514,-0.5563385795422586,0,True,False,True,False,True,False,False
3,0.036298327961361045,-0.24680981981573616,0.07341192703021858,0,True,False,True,False,True,False,False
3,-0.3409042160938805,-0.5006695369247195,0.07341192703021858,0,True,False,True,False,True,False,False
1,0.26261985439450597,-0.5584515291798955,-0.5563385795422586,1,True,False,True,False,True,False,False
2,-0.11458268966073556,-0.3918728127685774,-0.5563385795422586,0,False,False,True,True,False,False,False
2,0.18717934558345767,0.8678787300920157,0.7031624336026958,0,True,False,True,False,True,False,False
1,-0.2654637072828322,-0.03789304039452642,-0.5563385795422586,1,True,False,False,False,True,False,False
3,0.5643818896386992,-0.4975461859920073,0.7031624336026958,0,True,False,True,False,True,False,False
1,1.5451085041823271,-0.06470180256697296,-0.5563385795422586,1,False,False,False,True,False,False,False
1,1.5451085041823271,1.5534542598223466,0.07341192703021858,1,True,False,False,False,True,False,False
3,-0.6426662513380738,-0.49312143883733167,-0.5563385795422586,0,False,True,False,True,False,False,False
2,0.33806036320555427,-0.22529409635725928,0.07341192703021858,0,True,False,True,False,True,False,False
3,-0.6426662513380738,-0.49849984914346207,-0.5563385795422586,0,False,True,False,True,False,False,False
1,0.41350087201660257,10.005329337567716,-0.5563385795422586,0,False,False,False,True,False,False,False
3,1.3942274865602307,0.053204695142913164,1.9626634467476503,0,False,False,True,False,False,True,False
1,1.3187869777491823,0.13909684579249906,-0.5563385795422586,1,True,False,True,False,True,False,False
1,0.036298327961361045,-0.10973011184690733,-0.5563385795422586,0,True,False,True,False,True,False,False
